name,description,lat,lng
矢川おんだし,"<img src=""https://lh3.googleusercontent.com/JzqMJnwUWGP5WcbilL8U1wK_DGn5Yf4qh8VsyLyUGbGk-KBTCfq9O8uvfbujSi-HVd7JunT2ZArzaCaSHMAfgaT1gTKKtscyX4RcyposaE2-64NEC2Spqet7"" height=""200"" width=""auto"" /><br><br>矢川は、甲州街道下を横切り、滝乃川学園構内からハケ下に流れ出します。この矢川とママ下湧水などの青柳崖線からの湧水を集める清水川が府中用水路に合流する地点を「おんだし」または「矢川おんだし」と言います。<br>“おんだし”とは、“押し出し”の転訛だと言われています。ハケと農地が織り成す昔ながらの風景がお楽しみいただけます。",35.679504,139.428987
南養寺総門,,35.680815,139.432179
ＪＡ（農協）,,35.682412,139.433231
ゴール,,35.6851156,139.4323423
矢川,"<img src=""https://lh6.googleusercontent.com/jNbvVwLjiLGR-sqMzwgf3F6FMBt87cNwNTHNxIvEziHlEheFQcnKI7eVP-75otJ33-RwdsftQGixsPDHJK0yECTBHyu99mfkGxNa5vNkzjMXP9qe6FjLy_mZ8mE"" height=""200"" width=""auto"" /><br><br>立川段丘崖下（ハケシタ）から湧き出る豊富な水を源とした約1.5 ㎞の流れで、川幅は２m、水深も子どものヒザくらいのかわいい小川です。人の日々の暮らしとつながってきた風情を今も感じさせます。矢川いこいの広場までは道路の反対側が木道になっていて、川の両側が歩けます。ちょっとうれしいですね。矢川の下流は滝乃川学園の敷地内で、森の中のせせらぎとなっています。夏にはホタルが飛び交います。<br><br>矢川のほとりのナガエミクリやハグロトンボはきれいな水でしか育たないと言われています。",35.6830214,139.4295501
くにたち郷土文化館,"<img src=""https://lh6.googleusercontent.com/6EQhu-myHDLQakh0Fh4KmmKCjrheXwO1dc2_Da20pUhP-6wtSGG8owqMY3RD0sqKWs5deXMqRxMWV1hN0wtG_J6VE7kW40nbKTqlFN8n2FNcsAutWEIJEauDaQU"" height=""200"" width=""auto"" /><br><br><br><br><img src=""https://lh5.googleusercontent.com/b8fH6zCix-NfXVVvJ2C21JJdsXMy-Cae-89OoR_1L77moa2sfHeYB9E0S7dcqGz1g3CsPV_7MyH247fQfAUWSlTHKywInG7vbTb78kpEucOwXzgHTp4lwsbaAvg"" height=""200"" width=""auto"" /><br><br><img src=""https://lh5.googleusercontent.com/3YOB3agLXdj6cTwXjRdYVdb74EOXbBKiyyu1uqKexg1EXL8xQnDLFWhhI8hbULLntbpwKzCYhxAPUWA9pRjnC2kYCvMf-NzMYOZMsHxC7QpTFHS14tNIiieL"" height=""200"" width=""auto"" />",35.679013,139.432612
おたか森通り,南武線近くに「おたか森」と呼ばれる稲荷の社があります。「お稲荷(とうか)森」が語源と云われ、この道のニックネームとなりました。,35.6841892,139.4334313
神奈川県庁測定石,"<img src=""https://lh4.googleusercontent.com/0YPHMoOcropKZr8zdp8xcUNe5QigZYRRbrNjPbtwsZlLj-o-BYlsqq4tkr-P9UfN1VCVcnPOupKqsSWCvZWOt0odarOGwvi4Pcg8o7jI_n7ZnWHY-SO5zqbn-Q"" height=""200"" width=""auto"" /><br><br>中央道下のあぜ道に神奈川県庁測定石が建っています。北多摩は明治26年東京移管まで神奈川県に属していた証です。",35.678993,139.4291586
コンビニ,,35.680495,139.43125
コンビニ,,35.6852369,139.4318048
「青柳大通り」みちのサイン塔,,35.6878601,139.4226864
「いずみ大通り」みちのサイン塔,,35.6802709,139.4279864
説明板,,35.6883709,139.4243527
説明板,,35.688067,139.4228179
説明板,,35.6873949,139.4256623
説明板,,35.6861412,139.4261464
説明板,,35.6824898,139.4298989
説明板,,35.6810835,139.4269042
説明板,,35.6800541,139.4278148
農作物直売所,,35.685871,139.4324738
農作物直売所,,35.684858,139.4324255
農作物直売所,,35.6849811,139.4294402
農作物直売所,,35.6842741,139.4275908
農作物直売所,,35.6817208,139.4283941
農作物直売所,,35.6819343,139.4262484
西友青柳店,市民トイレ,35.686231,139.421443
東京臨海広域防災公園,http://www.tokyorinkai-koen.jp/,35.6354965,139.7944084
スタート,,35.685166,139.432279
矢川駅,,35.6850331,139.4318005
上谷保の常夜灯,,35.682151,139.432157
南養寺総門,,35.680807,139.432178
くにたち郷土文化館,"<img src=""https://lh6.googleusercontent.com/6WPcTFwS-bqz35fM6Z0zxx3NkLf_A_GCUbHoOeyjfYJDlXgkWZUs3Q9jRBXu6m6GSR1diPIHn30AYPDZJzp0YBw30JfssdYav2NKbvjQ0xaFcTf9P4EC7vy2QQ"" height=""200"" width=""auto"" /><br><br>入館無料<br>施設の大部分が地階にある建物で、国立の地形や歴史的な資料が展示されています。<br>特に常設展示室では、三つの崖線が創り出す国立の地形の特色などを、映像を使って判りやすく解説してくれて必見です。遺跡の発掘現場を思わせる歴史庭園（中庭）や、屋上広場（武蔵野庭園）も趣があります。<br>休館日／毎月第２・第４木曜日、年末年始／Free admission Semi-underground-type building with most of the exhibition rooms of materials on Kunitachi's geographical and historical features situated in the basement. Be sure to see the permanent collection exhibition room in particular, where Kunitachi's geographical features formed by three cliff lines are clearly explained using video images. The historical garden (central garden) reproduces an excavation site, and there is an atmospheric rooftop open space (Musashino garden). Closed: 2nd and 4th Thursdays of the month and during year-end / New Year holidays",35.6791252,139.4326281
ハケの道,"<img src=""https://lh5.googleusercontent.com/lxSc2wqKuUWw6d-JqgIIHVOqk4SD83m2xBCk3vt5v3e2jl3baZdp8ozNk2Ztdbtuh8ik6N1iRg50rBDuhFK921PQ7qUiMGznwN586MiWGFRdh-RXFhSJyV0k_Xs"" height=""200"" width=""auto"" /><br><br>ハケの道と遊歩道 <説明板あり><br>郷土文化館から城山下の古民家園へ向かう道は、青柳崖線に沿い、ハケ上の道はかつての甲州街道ルートの一つだったとも言われています。<br>ハケ下を湧水が流れ、以前は木道が設置されていましたが、城山南地区計画により、ヤクルト研究所の外周をめぐる遊歩道として整備されました。北側にはハケ下の湧水路、南側には府中用水、東側には体験水田への導水路が設けられ、ハケの湧水、府中用水、古民家、城山公園などを繋ぐ一周700m の遊歩道です。",35.6784665,139.4338558
谷保の城山上,,35.679853,139.437623
城山下,,35.678555,139.438376
城山公園,<説明板あり><br>城山に続くハケの下、自生した植物を中心とした、野鳥も多く飛来する公園です。,35.678647,139.437724
古民家,"<img src=""https://lh5.googleusercontent.com/uiIo5DCc85_PR6gkCJAdaeNckfq1Yz7biCsD5TXdQ5tSLYkEOPgvYurN4RMdUIW67EZOKO516zsfOy8CsdVZEfRfdkMKzzfgIoEAYnjKlR0kxa986uFebahjlRI"" height=""200"" width=""auto"" /><br><br>古民家（旧柳澤家住宅）<説明板あり><br>江戸時代後期、甲州街道沿いの青柳地区に建てられた茅葺農家を移築復元したものです。当時の農家の様子が、庭の植栽を含めて忠実に再現されています。<br>開館時間／午前９時～午後５時<br>休 館 日／原則毎月第２・第４木曜日、年末年始／Old folk house (Former Yanagisawa family residence) (with explanation board)<br>A thatched-roof farm house built in Aoyagi district along Koshu-kaido Road in the late Edo Period was moved here and reconstructed. The house was authentically reconstructed including plants in the garden to show what a farm house was like at that time.　　Open: 9:00 a.m-5:00 p.m. Closed: Generally the 2nd and 4th Thursdays of the month and during year-end /New Year holidays",35.6784198,139.4365843
城山さとのいえ,"<img src=""https://lh4.googleusercontent.com/i0lJWdXaYWr9uA-DsmSLL45nEbL4nCF7-CMkpuPJNYHk2kA0RDf9gog1C-0NIlJZyjXuN9q1t1xhSaKLWJ4h6YuCNzJNUQzU6QxKjfzF69kn1fwPFXKNeTNf3w"" height=""200"" width=""auto"" /><br><br>自然豊かな城山南地区に「城山さとのいえ」が2015年3月オープンしました。「古民家」に隣接し散歩の折の一休み場所として最適です。<br>隣接する農地での農業体験や、くにたち野菜を使った料理講座、地元農家による直売、農に関する情報発信やイベントなど、農ある暮らしの楽しさや豊かさが味わえる施設です。<br>開館時間／午前9 時～午後５時<br>休館日／第2・4 木曜日、年末年始／ A facility providing agricultural experiences at an adjacent farm, cooking classes using vegetables grown in Kunitachi, direct sales of vegetables produced by local farmers, and information on local agriculture and agriculture-related events. You will be able to feel the fun and fulfillment of agricultural life. Open: 9:00 a.m-5:00 p.m. Closed: 2nd and 4th Thursdays of the month and during year-end/New Year holidays<br><br><img src=""https://lh3.googleusercontent.com/29s2PGM_8EjItvwnhH_ynA71IlOgzbZjAU_HiTA1qesqVbGrAtuZVvs5KLGY2lt7T2qq8O4bO5Jvyk-w9YBTX43EDKLtFdUUg9TeuKSinzFsRTrn4YosLO5ABg"" height=""200"" width=""auto"" />",35.6784397,139.437217
幹線道路,,35.678676,139.439155
出井の橋,,35.678421,139.441806
常盤の清水,"<img src=""https://lh5.googleusercontent.com/EXmWpP2dAio66Zk7InD2Ie4RA8w4pSb-iMxqLdEafUlD82mAESzcqwQna0Pr5gpAFfI9pGBA-2UuQSXpwA8tmVLM1BSmyGM5R6D6M0jfi_P_6nNjtXR9Pk4UrCM"" height=""200"" width=""auto"" /><br><br><説明板あり><br>谷保天満宮の境内の湧水で、南側には弁天池と弁財天を祀った厳島神社があります。弁天池では亀と錦鯉がゆったりとした時間を演出し、あじさい園が隣接しています。ママ下湧水と共に東京の名湧水57 選の一つに選ばれています。<br>※写真は弁天池です。",35.680693,139.443426
滝の院,<説明板あり><br>もとは「滝の坊」と言い、谷保天満宮別当寺、安楽寺の六坊の一つでした。甲州街道側に細い階段の入口があります。,35.6812894,139.4439388
仮屋上遺跡,仮屋上遺跡は平安奈良時代の住居址です。<br>「武蔵國多磨」「羊」と刻まれた石製紡錘車が出土されました。,35.681781,139.444355
ゴール,,35.683645,139.440904
市役所,,35.683915,139.441366
ゴール,,35.681617,139.44653
谷保駅,,35.6813973,139.446488
ヤクルト中央研究所を巡る散策路,,35.6777228,139.4345766
谷保の城山（三田氏館跡）,"<img src=""https://lh5.googleusercontent.com/NpgZ0qwzEoToEvClStwZnTptN-2rL7_s5EazNybgAON4dWcguG-D5b07pZXXt4OuT2BXI4VzSsZIyfcJSjXsxx5BqWRjjV86YXmSTE7U1NGe1JbFnf8r5ZaxlyQ"" height=""200"" width=""auto"" /><br><br>・谷保の城山（三田氏館跡）<説明板あり><br>東京都歴史環境保全地域に指定された中世の居館跡で、全体が雑木林で覆われ保護されています。神明宮を含めてぐるりとひと巡りするのもいいですね。春にはニリンソウ、夏にはキツネノカミソリの群生が見られます。<br>・城山のニリンソウ<br>４月末頃城山保全地区全体を白い花が覆います。旧盆頃のキツネノカミソリと共に城山を彩る花です。",35.6791984,139.4378204
矢川通り,矢川通り〜さくら通り〜大学通りへと桜のトンネルが続きます。,35.6863895,139.4327849
谷保田圃,"<img src=""https://lh5.googleusercontent.com/yZO6fY5ICb0N2d5FxbUfU8nTRqSWDclgaULKRHFjuBH0_ocYkoCd_pb4iJ3E0EdRfxCI4YOy7VxAMHgyK-8xFsbPjbqP_F1alu6H-ffHWQEZqQySK0xFw7YC"" height=""200"" width=""auto"" /><br><br>首を垂れる稲穂は、米どころ谷保田圃を今に伝えてくれます。",35.6777228,139.4404131
谷保天満宮の重要文化財,"<img src=""https://lh5.googleusercontent.com/4_Zq_njhCnQ0HpqKN9vUgWY1pL-MkuW_M3qCpiR8IqsANB1ifOS_V0Rp_RaK5CehoPaaRAtJM548PSCrfpc-vCHLuSD-nWkRnvHkkGkkidF_uYc8w1W5M_VaKjE"" height=""200"" width=""auto"" /><br><br>・「木造狛犬一対」（鎌倉時代）<br>・木造扁額「天満宮」",35.6802302,139.4442242
地下道をくぐる,,35.6810759,139.4432348
郵便局,,35.6802571,139.4315693
コンビニ,,35.6805222,139.4311226
説明板,,35.677945,139.4339758
説明板,,35.6783819,139.4343352
説明板,,35.6782598,139.4365152
説明板,,35.678688,139.4384766
説明板,,35.679651,139.4376692
説明板,,35.6804255,139.4438182
説明板,,35.68098,139.44379
説明板,,35.6817186,139.4442876
農作物直売所,,35.6848711,139.4324255
農作物直売所,,35.6809778,139.4361967
「南武線通り」みちのサイン塔,市制40周年記念で、南部地域の5本の道路にニックネームが付けられました。<br>［スポーツ祭東京2013］を機に、「大学通り」を加えた6つの道にえんぴつ型サイン塔が作られました。そのうちの1本がここに建っています。,35.6817643,139.445866
スタート,,35.6989696,139.446724
国立駅南口,三角駅舎は駅前に復元を目指しています,35.6990706,139.4463037
国分寺崖線　市境の階段,"<img src=""https://lh4.googleusercontent.com/hANT1QnjtFy5HjqSN4lc3BJvqSEPD9Uo8F87c0d0xlwKdGJzxcNeD_tnwMdYnSMq6IBETHq3uWkFmdYWk1_tCpTykl5s4ILvAPEqBKdgIFoxGuIVDNTbmdBvNA"" height=""200"" width=""auto"" /><br><br>まちと人をつなぐ階段<br>線路寄りの道に新しい階段が設けられ、国立市と国分寺市を結んでいます。このハケを上る石段に続き、線路際の階段を上れば、眼下に中央線の線路が広がります。",35.6990344,139.4506345
東1-10 市境,,35.697609,139.452302
應善寺,"<img src=""https://lh4.googleusercontent.com/kCnlqsyb3wkdfzPs7k22UZpNUJTFjRIcTi0neB9-R1_5pYege9mrZnU6i0wqTGdnEw72Y0K7z2-v_8WbrGQMP-U-YbraStyneb8EjXjaIihQR3XF7ZKv3UmKkA"" height=""200"" width=""auto"" /><br><br>應善寺の三重塔<br>旭通りの應善寺は、もとは築地にあり、関東大震災により国立に移転しました。<br>コンクリート製の本堂の屋上に、立派な木造銅板葺きの三重塔と鐘楼が建っています。昭和５５年建立で、蒼く緑青が吹いた屋根と、洗い出しの木部に古さのにじむ本格的な三重塔です。<br>正面からはあまりよく見えませんが、北側の通りからは全景が見られます。",35.6956656,139.4509987
ボンコえん,"<img src=""https://lh3.googleusercontent.com/nxNeeHBY2LLetMRyAyM8EjSZnWkvl4ObASAInTxwJHWBDkb2_zMr2mFhQXmeqqRuHO6JXHQFvoZbXnRB0UYwblT2HJ-ckEeXcM9sN5Ijsnrm2hTzt7HJcjBB"" height=""200"" width=""auto"" /><br><br>ボンコえんとハケの坂<br>国立と国分寺の坂を行ったり来たりすると、児童公園（通称「ボンコえん」）が市境にあります。<br>ハケの斜面を上手に活かした公園です。国分寺市にさしかかる坂には、ベンチがさりげなく置かれており、ひと息入れる人への心配りがうかがえます。",35.695488,139.454142
白明坂(国分寺市),"<img src=""https://lh6.googleusercontent.com/lq6HWp36ISYx8ynQTuyj06r8NxGYzokVd_-o1vpvfZr0G6M7TxT8CVbAN5_q3oDy5eC4x1fOdNN3KsyN0qnIaFuAGzUbCexYDDdMPSjs3FrUToXTnwBLHqhr"" height=""200"" width=""auto"" /><br><br>二つの白明坂<br>国分寺崖線に沿って、国分寺市内藤に一つ目、府中市との境にも二つ目の白明坂があります。<br>新田義貞が倒幕の兵を挙げた元弘三年（1333）、分倍河原の鎌倉幕府軍の本陣への夜討ちのためこの地で休息、鶏の鳴き声に夜が明けたのを知り、時を失した故事にちなんで名付けられた坂です。<br>この日の戦に破れた新田軍は、翌日再び分倍河原を攻め、鎌倉幕府は滅亡への途を進むことになりました。少し離れた二つの坂、どちらが正しいかは別として、この辺りを坂東武士が駆け抜けた歴史に思いを馳せるのも一興でしょう。",35.695039,139.456236
